"","individual","environment","y"
"1325",305,0.897259803315826,3.16227766016838
"258",306,-1.11407836761322,2.23606797749979
"259",306,0.897259803315826,1.73205080756888
"374",307,-1.11407836761322,2
"375",307,0.897259803315826,4.12310562561766
"376",307,0.897259803315826,3.3166247903554
"617",308,-1.11407836761322,3.16227766016838
"618",308,0.897259803315826,2.82842712474619
"1284",308,0.897259803315826,4.79583152331272
"1285",308,0.897259803315826,4.47213595499958
"2338",308,0.897259803315826,3.87298334620742
"2339",308,0.897259803315826,3.46410161513775
"1571",309,0.897259803315826,2.64575131106459
"1572",309,0.897259803315826,2.23606797749979
"1573",309,-1.11407836761322,0
"2102",309,-1.11407836761322,2
"2103",309,-1.11407836761322,2.23606797749979
"2104",309,0.897259803315826,3.16227766016838
"307",310,-1.11407836761322,1.4142135623731
"308",310,0.897259803315826,3.87298334620742
"309",310,-1.11407836761322,2
"310",310,0.897259803315826,3.46410161513775
"1017",310,-1.11407836761322,2.23606797749979
"1018",310,0.897259803315826,5
"1019",310,0.897259803315826,2.82842712474619
"673",311,-1.11407836761322,3.87298334620742
"674",311,0.897259803315826,4.47213595499958
"332",312,0.897259803315826,3.16227766016838
"333",312,-1.11407836761322,2.82842712474619
"334",312,0.897259803315826,3.16227766016838
"335",312,-1.11407836761322,2
"589",313,0.897259803315826,2.44948974278318
"590",313,0.897259803315826,1.73205080756888
"591",313,-1.11407836761322,2.44948974278318
"1261",313,0.897259803315826,5
"1262",313,-1.11407836761322,3.87298334620742
"1263",313,0.897259803315826,3.16227766016838
"1264",313,-1.11407836761322,3.74165738677394
"1751",313,0.897259803315826,3.16227766016838
"1752",313,0.897259803315826,3.60555127546399
"2406",314,0.897259803315826,3.46410161513775
"2407",314,0.897259803315826,2.23606797749979
"1575",315,0.897259803315826,4.47213595499958
"1576",315,-1.11407836761322,3.16227766016838
"1577",315,-1.11407836761322,1.4142135623731
"312",316,0.897259803315826,5
"313",316,0.897259803315826,5
"314",316,-1.11407836761322,3.87298334620742
"89",317,0.897259803315826,3.16227766016838
"90",317,-1.11407836761322,1.4142135623731
"175",318,-1.11407836761322,2.23606797749979
"176",318,-1.11407836761322,0
"177",318,0.897259803315826,3.16227766016838
"178",318,0.897259803315826,1.73205080756888
"1244",319,0.897259803315826,2.23606797749979
"1245",319,0.897259803315826,3.46410161513775
"1246",319,0.897259803315826,2.64575131106459
"1247",319,-1.11407836761322,0
"1014",320,-1.11407836761322,3.60555127546399
"1015",320,0.897259803315826,3.60555127546399
"526",321,0.897259803315826,1
"527",321,0.897259803315826,2.44948974278318
"528",321,-1.11407836761322,1
"529",321,-1.11407836761322,1.73205080756888
"1185",321,0.897259803315826,3.16227766016838
"1186",321,0.897259803315826,2.23606797749979
"1187",321,-1.11407836761322,2
"1188",321,-1.11407836761322,2.23606797749979
"1701",321,0.897259803315826,5
"1702",321,0.897259803315826,3.87298334620742
"537",322,-1.11407836761322,2.44948974278318
"538",322,-1.11407836761322,3.16227766016838
"539",322,0.897259803315826,3.87298334620742
"540",322,0.897259803315826,3.3166247903554
"662",323,0.897259803315826,5
"663",323,0.897259803315826,2.82842712474619
"219",324,-1.11407836761322,0
"220",324,0.897259803315826,3.46410161513775
"221",324,0.897259803315826,3
"222",324,-1.11407836761322,0
"920",324,-1.11407836761322,2.82842712474619
"921",324,0.897259803315826,2.64575131106459
"922",324,0.897259803315826,1.73205080756888
"923",324,-1.11407836761322,4.47213595499958
"179",325,-1.11407836761322,0
"180",325,0.897259803315826,4.47213595499958
"181",325,-1.11407836761322,2.64575131106459
"182",325,0.897259803315826,1.4142135623731
"1326",326,0.897259803315826,5
"1327",326,0.897259803315826,4.47213595499958
"1328",326,-1.11407836761322,5
"1806",326,-1.11407836761322,3.87298334620742
"1807",326,0.897259803315826,4.47213595499958
"1808",326,-1.11407836761322,2.44948974278318
"1809",326,-1.11407836761322,3.87298334620742
"97",327,-1.11407836761322,3.16227766016838
"585",328,-1.11407836761322,1
"586",328,0.897259803315826,1.73205080756888
"587",328,-1.11407836761322,3.16227766016838
"588",328,0.897259803315826,1
"404",329,-1.11407836761322,0
"405",329,0.897259803315826,2.23606797749979
"406",329,0.897259803315826,2.82842712474619
"407",329,-1.11407836761322,0
"1083",329,-1.11407836761322,5.47722557505166
"1084",329,0.897259803315826,3.87298334620742
"1085",329,0.897259803315826,3.87298334620742
"1052",330,0.897259803315826,4.47213595499958
"1053",330,0.897259803315826,0
"1054",330,-1.11407836761322,4.12310562561766
"484",331,0.897259803315826,3.74165738677394
"1112",331,-1.11407836761322,3.87298334620742
"1113",331,0.897259803315826,3.87298334620742
"440",332,0.897259803315826,3.87298334620742
"441",332,0.897259803315826,3.16227766016838
"442",332,0.897259803315826,2.44948974278318
"443",332,0.897259803315826,0
"425",333,-1.11407836761322,0
"426",333,-1.11407836761322,0
"427",333,0.897259803315826,1.4142135623731
"428",333,0.897259803315826,1.73205080756888
"1094",333,0.897259803315826,2.82842712474619
"1095",333,-1.11407836761322,1.4142135623731
"1096",333,-1.11407836761322,2.23606797749979
"209",334,-1.11407836761322,1
"210",334,0.897259803315826,2.82842712474619
"211",334,0.897259803315826,2.82842712474619
"567",335,-1.11407836761322,2
"568",335,0.897259803315826,3.74165738677394
"302",336,0.897259803315826,0
"303",336,0.897259803315826,1
"998",336,0.897259803315826,2.23606797749979
"999",336,-1.11407836761322,5
"1000",336,0.897259803315826,2.23606797749979
"1536",336,0.897259803315826,3.60555127546399
"1537",336,0.897259803315826,2.82842712474619
"2068",336,0.897259803315826,1.4142135623731
"2069",336,0.897259803315826,3.87298334620742
"2070",336,-1.11407836761322,2.44948974278318
"2071",336,-1.11407836761322,5.47722557505166
"347",337,0.897259803315826,3.74165738677394
"348",337,-1.11407836761322,2.64575131106459
"349",337,-1.11407836761322,4.47213595499958
"1038",337,0.897259803315826,3.16227766016838
"1039",337,-1.11407836761322,2.82842712474619
"1568",337,-1.11407836761322,3.87298334620742
"1569",337,0.897259803315826,4.12310562561766
"1570",337,0.897259803315826,3.16227766016838
"275",338,0.897259803315826,2.82842712474619
"276",338,-1.11407836761322,3
"277",338,-1.11407836761322,0
"278",338,0.897259803315826,3.46410161513775
"1001",338,0.897259803315826,4
"1002",338,0.897259803315826,2.64575131106459
"74",339,0.897259803315826,3.16227766016838
"75",339,0.897259803315826,2.44948974278318
"835",339,0.897259803315826,4.47213595499958
"836",339,0.897259803315826,4.47213595499958
"837",339,-1.11407836761322,0
"44",340,-1.11407836761322,2.64575131106459
"45",340,-1.11407836761322,3.16227766016838
"46",340,0.897259803315826,3.46410161513775
"47",340,0.897259803315826,1.73205080756888
"592",341,0.897259803315826,4.24264068711928
"593",341,-1.11407836761322,2.82842712474619
"594",341,-1.11407836761322,2.23606797749979
"595",341,0.897259803315826,2.64575131106459
"370",342,-1.11407836761322,2.23606797749979
"371",342,-1.11407836761322,4.47213595499958
"372",342,0.897259803315826,3.87298334620742
"373",342,0.897259803315826,2.82842712474619
"1230",343,0.897259803315826,0
"1231",343,0.897259803315826,0
"1232",343,-1.11407836761322,3.87298334620742
"1410",344,-1.11407836761322,3.87298334620742
"1411",344,0.897259803315826,3.87298334620742
"1412",344,-1.11407836761322,3.87298334620742
"1920",344,-1.11407836761322,1
"1921",344,-1.11407836761322,5
"1922",344,0.897259803315826,4.47213595499958
"818",345,0.897259803315826,2.82842712474619
"819",345,-1.11407836761322,0
"820",345,-1.11407836761322,2.82842712474619
"1365",345,-1.11407836761322,3.87298334620742
"136",346,-1.11407836761322,2.82842712474619
"137",346,0.897259803315826,3
"64",347,0.897259803315826,3.87298334620742
"65",347,-1.11407836761322,1
"66",347,-1.11407836761322,3.87298334620742
"67",347,0.897259803315826,2.82842712474619
"248",348,0.897259803315826,1.4142135623731
"260",349,0.897259803315826,4.12310562561766
"261",349,0.897259803315826,5
"262",349,-1.11407836761322,3.16227766016838
"32",350,0.897259803315826,2.64575131106459
"33",350,-1.11407836761322,3.87298334620742
"34",350,-1.11407836761322,3.16227766016838
"35",350,0.897259803315826,2
"52",351,-1.11407836761322,2.23606797749979
"53",351,0.897259803315826,2.82842712474619
"54",351,-1.11407836761322,1.4142135623731
"838",351,0.897259803315826,4.47213595499958
"839",351,-1.11407836761322,5
"132",352,-1.11407836761322,2
"133",352,0.897259803315826,0
"134",352,-1.11407836761322,1.4142135623731
"135",352,0.897259803315826,1.4142135623731
"17",353,-1.11407836761322,3.3166247903554
"18",353,0.897259803315826,2
"19",353,-1.11407836761322,1.4142135623731
"20",353,0.897259803315826,3.16227766016838
"461",354,0.897259803315826,2.23606797749979
"462",354,-1.11407836761322,3.3166247903554
"463",354,-1.11407836761322,3.16227766016838
"506",355,0.897259803315826,5
"507",355,-1.11407836761322,4.47213595499958
"1171",356,0.897259803315826,3.46410161513775
"1172",356,-1.11407836761322,5
"57",357,-1.11407836761322,2
"485",358,0.897259803315826,3.16227766016838
"115",359,0.897259803315826,4.12310562561766
"116",359,-1.11407836761322,1.73205080756888
"117",359,-1.11407836761322,3.3166247903554
"118",359,0.897259803315826,2.44948974278318
"109",360,0.897259803315826,3.87298334620742
"110",360,0.897259803315826,2.64575131106459
"510",361,-1.11407836761322,3.46410161513775
"511",361,0.897259803315826,4.47213595499958
"354",362,0.897259803315826,2.23606797749979
"355",362,-1.11407836761322,1.73205080756888
"356",362,-1.11407836761322,2.44948974278318
"357",362,0.897259803315826,2.82842712474619
"94",363,-1.11407836761322,2.23606797749979
"95",363,-1.11407836761322,3.46410161513775
"96",363,0.897259803315826,2.82842712474619
"411",364,-1.11407836761322,4.47213595499958
"412",364,0.897259803315826,3.87298334620742
"413",364,0.897259803315826,3.87298334620742
"414",364,-1.11407836761322,5
"1088",364,0.897259803315826,3.46410161513775
"386",365,0.897259803315826,2.64575131106459
"387",365,0.897259803315826,0
"1641",366,0.897259803315826,4.47213595499958
"1642",366,-1.11407836761322,4.12310562561766
"1643",366,-1.11407836761322,4.24264068711928
"2196",366,0.897259803315826,4.47213595499958
"2197",366,0.897259803315826,5
"284",367,0.897259803315826,3.16227766016838
"285",367,0.897259803315826,3.46410161513775
"982",367,0.897259803315826,2.23606797749979
"983",367,0.897259803315826,3.87298334620742
"2061",367,0.897259803315826,3.46410161513775
"2062",367,-1.11407836761322,3.46410161513775
"2063",367,0.897259803315826,2.82842712474619
"304",368,-1.11407836761322,1.73205080756888
"305",368,-1.11407836761322,0
"306",368,0.897259803315826,3.87298334620742
"480",369,-1.11407836761322,1
"481",369,0.897259803315826,2.23606797749979
"350",370,-1.11407836761322,3.87298334620742
"351",370,-1.11407836761322,3.46410161513775
"352",370,0.897259803315826,3.3166247903554
"353",370,0.897259803315826,3.46410161513775
"541",371,-1.11407836761322,1.73205080756888
"542",371,-1.11407836761322,1.73205080756888
"543",371,0.897259803315826,3.60555127546399
"1026",372,0.897259803315826,5
"1027",372,0.897259803315826,3.16227766016838
"1559",372,-1.11407836761322,1.4142135623731
"1560",372,0.897259803315826,2.82842712474619
"642",373,-1.11407836761322,2.23606797749979
"643",373,-1.11407836761322,2.82842712474619
"644",373,0.897259803315826,3.60555127546399
"645",373,0.897259803315826,2.64575131106459
"272",374,0.897259803315826,2
"273",374,-1.11407836761322,3.87298334620742
"274",374,-1.11407836761322,3.46410161513775
"1008",374,0.897259803315826,3.87298334620742
"1009",374,0.897259803315826,3.16227766016838
"1010",374,-1.11407836761322,3.16227766016838
"1011",374,-1.11407836761322,3.16227766016838
"76",375,0.897259803315826,3.16227766016838
"77",375,0.897259803315826,3.46410161513775
"78",375,-1.11407836761322,3.87298334620742
"1338",376,0.897259803315826,2.23606797749979
"1339",376,-1.11407836761322,0
"1340",376,0.897259803315826,2.82842712474619
"569",377,-1.11407836761322,3.46410161513775
"570",377,0.897259803315826,3.46410161513775
"571",377,-1.11407836761322,2.64575131106459
"1737",377,0.897259803315826,5
"1738",377,-1.11407836761322,4.24264068711928
"519",378,-1.11407836761322,1.73205080756888
"520",378,0.897259803315826,2
"521",378,-1.11407836761322,2.23606797749979
"522",378,0.897259803315826,5
"1200",378,-1.11407836761322,1.73205080756888
"1201",378,0.897259803315826,2
"1202",378,-1.11407836761322,2.23606797749979
"1203",378,0.897259803315826,3.87298334620742
"1693",378,0.897259803315826,4
"1694",378,0.897259803315826,4.12310562561766
"1695",378,-1.11407836761322,1
"1696",378,-1.11407836761322,2.64575131106459
"345",379,-1.11407836761322,2.44948974278318
"346",379,-1.11407836761322,2.64575131106459
"336",380,-1.11407836761322,1
"337",380,0.897259803315826,3.60555127546399
"1551",380,0.897259803315826,3.16227766016838
"1552",380,0.897259803315826,5.91607978309962
"1553",380,0.897259803315826,3.16227766016838
"15",381,0.897259803315826,2.64575131106459
"16",381,0.897259803315826,3
"183",382,-1.11407836761322,1.4142135623731
"184",382,-1.11407836761322,1.4142135623731
"185",382,-1.11407836761322,1
"186",382,0.897259803315826,1.4142135623731
"899",382,-1.11407836761322,0
"900",382,-1.11407836761322,2.64575131106459
"1451",382,0.897259803315826,3.87298334620742
"1452",382,0.897259803315826,3.46410161513775
"228",383,-1.11407836761322,1.4142135623731
"229",383,0.897259803315826,3.46410161513775
"230",383,0.897259803315826,2.82842712474619
"231",383,-1.11407836761322,3.16227766016838
"458",384,-1.11407836761322,1
"459",384,0.897259803315826,2.44948974278318
"460",384,-1.11407836761322,0
"1124",384,0.897259803315826,3.16227766016838
"1125",384,0.897259803315826,3.87298334620742
"1627",384,0.897259803315826,5
"1628",384,-1.11407836761322,3.87298334620742
"1629",384,0.897259803315826,3.87298334620742
"1630",384,-1.11407836761322,1.4142135623731
"2182",384,0.897259803315826,4.47213595499958
"2183",384,0.897259803315826,4.47213595499958
"2184",384,0.897259803315826,4.24264068711928
"2185",384,0.897259803315826,4.24264068711928
"7",385,-1.11407836761322,1
"8",385,-1.11407836761322,1.4142135623731
"9",385,0.897259803315826,1
"10",385,0.897259803315826,2.82842712474619
"655",386,0.897259803315826,2.82842712474619
"515",387,0.897259803315826,1
"516",387,-1.11407836761322,0
"517",387,0.897259803315826,2.23606797749979
"518",387,-1.11407836761322,1.73205080756888
"565",388,-1.11407836761322,4.58257569495584
"566",388,-1.11407836761322,1.4142135623731
"576",389,-1.11407836761322,1
"498",390,-1.11407836761322,4.47213595499958
"499",390,0.897259803315826,4
"500",390,0.897259803315826,4.47213595499958
"251",391,0.897259803315826,1.4142135623731
"367",392,-1.11407836761322,1
"368",392,0.897259803315826,2.23606797749979
"369",392,-1.11407836761322,3
"289",393,-1.11407836761322,1
"290",393,0.897259803315826,3.60555127546399
"291",393,0.897259803315826,2.44948974278318
"311",394,-1.11407836761322,3.87298334620742
"271",395,0.897259803315826,3.16227766016838
"298",396,-1.11407836761322,0
"299",396,0.897259803315826,2
"300",396,0.897259803315826,2.82842712474619
"301",396,-1.11407836761322,2.44948974278318
"1209",397,-1.11407836761322,0
"1210",397,-1.11407836761322,2.82842712474619
"1211",397,0.897259803315826,4.47213595499958
"942",398,0.897259803315826,3.87298334620742
"943",398,-1.11407836761322,4.47213595499958
"944",398,0.897259803315826,4.47213595499958
"1481",398,0.897259803315826,4.12310562561766
"1482",398,-1.11407836761322,3.87298334620742
"1483",398,-1.11407836761322,3.60555127546399
"1484",398,0.897259803315826,3.3166247903554
"395",399,-1.11407836761322,1.4142135623731
"396",399,0.897259803315826,2.82842712474619
"397",399,-1.11407836761322,0
"398",399,0.897259803315826,3.60555127546399
"1067",399,0.897259803315826,1
"1151",400,-1.11407836761322,3.16227766016838
"1152",400,0.897259803315826,3.87298334620742
"1046",401,0.897259803315826,5.47722557505166
"1047",401,0.897259803315826,2.82842712474619
"1048",401,-1.11407836761322,1.4142135623731
"1049",401,-1.11407836761322,3.87298334620742
"1578",401,0.897259803315826,3.16227766016838
"2118",401,0.897259803315826,2.82842712474619
"2119",401,-1.11407836761322,3.87298334620742
"2120",401,-1.11407836761322,3.87298334620742
"1723",402,-1.11407836761322,0
"1724",402,0.897259803315826,3.87298334620742
"1725",402,-1.11407836761322,2
"1726",402,0.897259803315826,3.16227766016838
"2291",402,0.897259803315826,2.82842712474619
"2292",402,-1.11407836761322,4.12310562561766
"2293",402,0.897259803315826,4.47213595499958
"1220",403,-1.11407836761322,1.4142135623731
"1221",403,0.897259803315826,4.47213595499958
"1222",403,0.897259803315826,2.44948974278318
"1717",403,-1.11407836761322,1.73205080756888
"1718",403,0.897259803315826,3.87298334620742
"1719",403,0.897259803315826,2.64575131106459
"901",404,-1.11407836761322,2
"902",404,0.897259803315826,3.87298334620742
"903",404,0.897259803315826,3.87298334620742
"2154",405,0.897259803315826,3.3166247903554
"2155",405,-1.11407836761322,3.74165738677394
"2156",405,0.897259803315826,2.23606797749979
"1078",406,-1.11407836761322,2.64575131106459
"1079",406,0.897259803315826,3.16227766016838
"1080",406,0.897259803315826,3.16227766016838
"850",407,0.897259803315826,4
"851",407,0.897259803315826,4.47213595499958
"984",408,0.897259803315826,2.82842712474619
"985",408,-1.11407836761322,3.46410161513775
"986",408,-1.11407836761322,1.73205080756888
"1759",409,-1.11407836761322,5
"873",410,-1.11407836761322,0
"874",410,0.897259803315826,3.16227766016838
"875",410,-1.11407836761322,2
"876",410,0.897259803315826,3.46410161513775
"831",411,0.897259803315826,3.87298334620742
"928",412,0.897259803315826,3.16227766016838
"929",412,0.897259803315826,3.16227766016838
"1449",413,-1.11407836761322,2.23606797749979
"1450",413,0.897259803315826,4.24264068711928
"866",414,0.897259803315826,5.47722557505166
"867",414,0.897259803315826,2.23606797749979
"868",414,0.897259803315826,0
"869",414,0.897259803315826,3.16227766016838
"877",415,-1.11407836761322,2
"878",415,0.897259803315826,3.87298334620742
"879",415,-1.11407836761322,0
"880",415,0.897259803315826,5
"1952",415,-1.11407836761322,2.82842712474619
"1953",415,-1.11407836761322,3.87298334620742
"1954",415,0.897259803315826,2.44948974278318
"1281",416,0.897259803315826,0
"1282",416,-1.11407836761322,2
"1283",416,0.897259803315826,2.64575131106459
"1767",416,0.897259803315826,1.4142135623731
"1768",416,-1.11407836761322,1
"1769",416,-1.11407836761322,1
"1770",416,0.897259803315826,1.73205080756888
"1237",417,-1.11407836761322,0
"1238",417,0.897259803315826,0
"1239",417,0.897259803315826,1.4142135623731
"1331",418,0.897259803315826,3.87298334620742
"1332",418,0.897259803315826,4.47213595499958
"1823",418,-1.11407836761322,4.47213595499958
"1824",418,0.897259803315826,4.47213595499958
"1825",418,-1.11407836761322,3.16227766016838
"1343",419,0.897259803315826,1.4142135623731
"1344",419,-1.11407836761322,1
"1345",419,-1.11407836761322,1
"1346",419,0.897259803315826,3.87298334620742
"1828",419,-1.11407836761322,3.46410161513775
"1829",419,0.897259803315826,2.82842712474619
"1830",419,0.897259803315826,4.47213595499958
"810",420,0.897259803315826,3.16227766016838
"811",420,-1.11407836761322,2.23606797749979
"812",420,-1.11407836761322,4.47213595499958
"832",421,0.897259803315826,5
"833",421,0.897259803315826,4.47213595499958
"834",421,-1.11407836761322,3.16227766016838
"1364",421,0.897259803315826,3.60555127546399
"848",422,0.897259803315826,4.47213595499958
"821",423,0.897259803315826,2
"822",423,-1.11407836761322,0
"823",423,-1.11407836761322,1.73205080756888
"824",423,0.897259803315826,2.82842712474619
"1393",424,-1.11407836761322,0
"1394",424,-1.11407836761322,3.87298334620742
"1395",424,0.897259803315826,3.87298334620742
"1897",424,-1.11407836761322,3.16227766016838
"1898",424,0.897259803315826,2.82842712474619
"1899",424,-1.11407836761322,2.23606797749979
"1900",424,0.897259803315826,1.4142135623731
"1249",425,0.897259803315826,2.64575131106459
"1250",425,0.897259803315826,3.87298334620742
"1251",425,-1.11407836761322,0
"1742",425,-1.11407836761322,2.64575131106459
"1743",425,-1.11407836761322,1.73205080756888
"1744",425,0.897259803315826,3.87298334620742
"1317",426,0.897259803315826,1.4142135623731
"1318",426,0.897259803315826,1.73205080756888
"1805",426,0.897259803315826,3.46410161513775
"2396",426,-1.11407836761322,1.4142135623731
"2397",426,0.897259803315826,1.4142135623731
"2398",426,-1.11407836761322,1
"2399",426,0.897259803315826,3.46410161513775
"1333",427,0.897259803315826,2.23606797749979
"1334",427,0.897259803315826,3.87298334620742
"1819",427,0.897259803315826,3.87298334620742
"1820",427,-1.11407836761322,3.87298334620742
"825",428,-1.11407836761322,0
"826",428,0.897259803315826,3.87298334620742
"827",428,-1.11407836761322,2.64575131106459
"828",428,0.897259803315826,3.87298334620742
"1603",429,0.897259803315826,2.44948974278318
"1604",429,0.897259803315826,3.60555127546399
"1204",430,-1.11407836761322,3.16227766016838
"1205",430,-1.11407836761322,1.73205080756888
"1206",430,0.897259803315826,3.16227766016838
"1226",431,0.897259803315826,2.82842712474619
"1227",431,-1.11407836761322,3.87298334620742
"1228",431,-1.11407836761322,1
"1229",431,0.897259803315826,1
"1715",431,0.897259803315826,2.44948974278318
"1716",431,0.897259803315826,3.16227766016838
"1341",432,0.897259803315826,2.23606797749979
"1342",432,0.897259803315826,5.47722557505166
"1181",433,-1.11407836761322,0
"1182",433,-1.11407836761322,0
"1183",433,0.897259803315826,1
"1184",433,0.897259803315826,1
"1286",434,-1.11407836761322,1
"1287",434,0.897259803315826,1
"1747",434,-1.11407836761322,2.44948974278318
"1748",434,-1.11407836761322,0
"1749",434,0.897259803315826,3.16227766016838
"1750",434,0.897259803315826,3.87298334620742
"2316",434,-1.11407836761322,1.73205080756888
"2317",434,0.897259803315826,3.87298334620742
"2318",434,-1.11407836761322,3
"1587",435,0.897259803315826,2.23606797749979
"1588",435,0.897259803315826,5
"885",436,-1.11407836761322,2.23606797749979
"886",436,0.897259803315826,1
"887",436,-1.11407836761322,5
"1051",437,-1.11407836761322,0
"1336",438,-1.11407836761322,3.46410161513775
"1337",438,0.897259803315826,3.16227766016838
"916",439,0.897259803315826,3.46410161513775
"917",439,0.897259803315826,2.23606797749979
"918",439,-1.11407836761322,1.73205080756888
"919",439,-1.11407836761322,0
"977",440,-1.11407836761322,0
"978",440,0.897259803315826,2.23606797749979
"979",440,0.897259803315826,2.82842712474619
"1522",440,0.897259803315826,3.46410161513775
"1523",440,-1.11407836761322,4.47213595499958
"1524",440,0.897259803315826,3.87298334620742
"1525",440,-1.11407836761322,3.87298334620742
"2038",440,-1.11407836761322,4.69041575982343
"2039",440,0.897259803315826,3.87298334620742
"2040",440,0.897259803315826,3.46410161513775
"965",441,0.897259803315826,3.16227766016838
"1501",441,0.897259803315826,3.46410161513775
"1502",441,-1.11407836761322,5.47722557505166
"1503",441,0.897259803315826,5
"2027",441,0.897259803315826,3.74165738677394
"2028",441,-1.11407836761322,3.46410161513775
"2029",441,0.897259803315826,2.44948974278318
"1108",442,0.897259803315826,3.16227766016838
"1109",442,-1.11407836761322,5
"1110",442,-1.11407836761322,5
"1111",442,0.897259803315826,1.73205080756888
"1063",443,0.897259803315826,1
"1064",443,0.897259803315826,3.87298334620742
"1065",443,-1.11407836761322,3.87298334620742
"1066",443,-1.11407836761322,3.87298334620742
"1153",444,0.897259803315826,3.87298334620742
"1154",444,-1.11407836761322,2
"1155",444,0.897259803315826,3.16227766016838
"1647",444,-1.11407836761322,5
"1648",444,0.897259803315826,4.47213595499958
"1649",444,0.897259803315826,4.47213595499958
"1006",445,0.897259803315826,2.23606797749979
"1007",445,0.897259803315826,3.16227766016838
"1160",446,0.897259803315826,3.16227766016838
"1161",446,-1.11407836761322,2.82842712474619
"1667",446,-1.11407836761322,2.82842712474619
"1668",446,0.897259803315826,2.82842712474619
"1669",446,0.897259803315826,6.85565460040104
"1670",446,-1.11407836761322,2.23606797749979
"1173",447,0.897259803315826,3.16227766016838
"1174",447,-1.11407836761322,3.16227766016838
"1175",447,0.897259803315826,3.16227766016838
"1176",447,-1.11407836761322,3
"1081",448,-1.11407836761322,3.87298334620742
"1082",448,0.897259803315826,3.16227766016838
"1314",449,-1.11407836761322,4.47213595499958
"1315",449,0.897259803315826,1.4142135623731
"1316",449,0.897259803315826,1
"1034",450,0.897259803315826,5.47722557505166
"1035",450,-1.11407836761322,0
"1036",450,0.897259803315826,4.47213595499958
"1037",450,-1.11407836761322,3.87298334620742
"1020",451,0.897259803315826,5
"1021",451,-1.11407836761322,3.87298334620742
"1129",452,-1.11407836761322,0
"1130",452,-1.11407836761322,0
"1131",452,0.897259803315826,2.23606797749979
"1640",452,0.897259803315826,4.47213595499958
"1044",453,0.897259803315826,5
"1045",453,0.897259803315826,4.12310562561766
"1257",454,0.897259803315826,3.16227766016838
"1258",454,0.897259803315826,4.47213595499958
"1259",454,-1.11407836761322,1.4142135623731
"1260",454,-1.11407836761322,1
"952",455,-1.11407836761322,2.23606797749979
"953",455,0.897259803315826,2.64575131106459
"954",455,0.897259803315826,3.16227766016838
"1265",456,-1.11407836761322,3.46410161513775
"1266",456,-1.11407836761322,1.4142135623731
"1267",456,0.897259803315826,3.87298334620742
"1745",456,0.897259803315826,3.16227766016838
"1746",456,0.897259803315826,4.24264068711928
"2323",456,0.897259803315826,3.87298334620742
"2324",456,-1.11407836761322,1.4142135623731
"1156",457,-1.11407836761322,1.73205080756888
"1157",457,-1.11407836761322,3.16227766016838
"1158",457,0.897259803315826,2.82842712474619
"1159",457,0.897259803315826,5
"2199",457,0.897259803315826,4.47213595499958
"1032",458,0.897259803315826,3.16227766016838
"1033",458,0.897259803315826,4.47213595499958
"859",459,0.897259803315826,2.64575131106459
"860",459,0.897259803315826,1.73205080756888
"861",459,-1.11407836761322,0
"1415",459,0.897259803315826,5
"1416",459,0.897259803315826,3.87298334620742
"1291",460,0.897259803315826,4.47213595499958
"1292",460,0.897259803315826,2.82842712474619
"1293",460,-1.11407836761322,3.16227766016838
"1294",460,-1.11407836761322,2.23606797749979
"1089",461,-1.11407836761322,0
"1090",461,-1.11407836761322,2
"1091",461,0.897259803315826,0
"1092",461,0.897259803315826,3.16227766016838
"987",462,-1.11407836761322,2.23606797749979
"988",462,0.897259803315826,3.16227766016838
"989",462,0.897259803315826,2.82842712474619
"990",462,-1.11407836761322,5.47722557505166
"1489",463,0.897259803315826,3.16227766016838
"1490",463,0.897259803315826,3.74165738677394
"1491",463,-1.11407836761322,0
"1447",464,0.897259803315826,1
"1448",464,0.897259803315826,2.82842712474619
"973",465,-1.11407836761322,0
"974",465,0.897259803315826,2.23606797749979
"975",465,0.897259803315826,5.47722557505166
"976",465,-1.11407836761322,0
"1121",466,0.897259803315826,4.47213595499958
"1122",466,0.897259803315826,2.82842712474619
"1123",466,0.897259803315826,2.64575131106459
"1420",467,-1.11407836761322,2.82842712474619
"1421",467,-1.11407836761322,4.79583152331272
"1422",467,-1.11407836761322,0
"1821",468,-1.11407836761322,2.82842712474619
"1822",468,-1.11407836761322,3.87298334620742
"1970",469,-1.11407836761322,3.87298334620742
"1971",469,0.897259803315826,3.16227766016838
"1972",469,0.897259803315826,4.47213595499958
"1816",470,0.897259803315826,2.23606797749979
"1817",470,0.897259803315826,3.87298334620742
"2374",471,-1.11407836761322,3.16227766016838
"2375",471,0.897259803315826,2
"2376",471,0.897259803315826,3.87298334620742
"1436",472,-1.11407836761322,4.47213595499958
"1437",472,0.897259803315826,3.87298334620742
"1631",473,-1.11407836761322,4.47213595499958
"1632",473,0.897259803315826,3.87298334620742
"1633",473,0.897259803315826,3.87298334620742
"1438",474,0.897259803315826,5.47722557505166
"1439",474,0.897259803315826,4.47213595499958
"1440",474,-1.11407836761322,3.87298334620742
"1651",475,0.897259803315826,2.82842712474619
"1652",475,-1.11407836761322,2.44948974278318
"1579",476,0.897259803315826,3.87298334620742
"1580",476,-1.11407836761322,3
"1581",476,0.897259803315826,3.87298334620742
"1582",476,-1.11407836761322,4.47213595499958
"1498",477,-1.11407836761322,4.24264068711928
"1499",477,0.897259803315826,2.82842712474619
"1500",477,0.897259803315826,4.47213595499958
"2041",477,0.897259803315826,3.46410161513775
